"Event.","Org.Name","Stn.","date"
"73.157","Basalt HS","73",2011-03-14 09:30:00
"73.158","Basalt HS","73",2011-04-22 08:30:00
"73.159","Basalt HS","73",2011-05-25 08:30:00
"73.160","Basalt HS","73",2011-09-28 10:00:00
"73.161","Basalt HS","73",2011-10-28 10:00:00
"73.162","Basalt HS","73",2011-11-16 10:00:00
"73.163","Basalt HS","73",2011-12-09 10:00:00
"73.164","Basalt HS","73",2012-01-06 10:00:00
"735.001","Marble Charter Sch","735",1998-12-11 11:55:00
"735.002","Marble Charter Sch","735",1999-01-13 11:07:00
"735.003","Marble Charter Sch","735",1999-02-12 11:20:00
"735.004","Marble Charter Sch","735",1999-03-09 11:40:00
"735.005","Marble Charter Sch","735",1999-03-12 11:30:00
"735.006","Marble Charter Sch","735",1999-04-07 12:00:00
"735.007","Marble Charter Sch","735",1999-04-14 11:15:00
"735.008","Marble Charter Sch","735",1999-04-21 11:20:00
"735.009","Marble Charter Sch","735",1999-05-05 11:45:00
"735.010","Marble Charter Sch","735",1999-05-12 11:15:00
"735.011","Marble Charter Sch","735",1999-05-20 11:57:00
"735.012","Marble Charter Sch","735",1999-05-26 11:15:00
"735.013","Marble Charter Sch","735",1999-06-02 11:30:00
"735.014","Marble Charter Sch","735",1999-06-11 11:50:00
"735.015","Marble Charter Sch","735",1999-09-07 11:31:00
"735.016","Marble Charter Sch","735",1999-09-14 11:40:00
"735.017","Marble Charter Sch","735",1999-10-14 12:13:00
"735.018","Marble Charter Sch","735",1999-10-28 10:30:00
"735.019","Marble Charter Sch","735",1999-11-25 11:10:00
"735.020","Marble Charter Sch","735",2000-01-19 12:01:00
"735.021","Marble Charter Sch","735",2000-02-10 11:45:00
"735.022","Marble Charter Sch","735",2000-03-09 10:40:00
"735.023","Marble Charter Sch","735",2000-04-13 10:45:00
"735.024","Marble Charter Sch","735",2000-05-18 10:15:00
"735.025","Marble Charter Sch","735",2000-06-14 15:45:00
"735.026","Marble Charter Sch","735",2000-07-13 13:30:00
"735.027","Marble Charter Sch","735",2000-08-09 13:30:00
"735.028","Marble Charter Sch","735",2000-09-14 10:04:00
"735.029","Marble Charter Sch","735",2000-10-05 10:45:00
"735.030","Marble Charter Sch","735",2000-11-02 10:30:00
"735.031","Marble Charter Sch","735",2000-12-07 10:40:00
"735.032","Marble Charter Sch","735",2001-01-25 10:20:00
"735.033","Marble Charter Sch","735",2001-02-21 10:33:00
"735.034","Marble Charter Sch","735",2001-03-26 10:17:00
"735.035","Marble Charter Sch","735",2001-04-18 09:50:00
"735.036","Marble Charter Sch","735",2001-05-23 10:15:00
"735.037","Marble Charter Sch","735",2001-06-20 12:35:00
"735.038","Marble Charter Sch","735",2001-07-20 13:00:00
"735.039","Marble Charter Sch","735",2001-08-30 11:40:00
"735.040","Marble Charter Sch","735",2001-09-19 09:42:00
"735.041","Marble Charter Sch","735",2001-10-23 09:58:00
"735.042","Marble Charter Sch","735",2001-11-15 09:56:00
"735.043","Marble Charter Sch","735",2001-12-12 10:25:00
"735.044","Marble Charter Sch","735",2002-01-31 09:41:00
"735.045","Marble Charter Sch","735",2002-02-20 09:40:00
"735.046","Marble Charter Sch","735",2002-03-15 10:00:00
"735.047","Marble Charter Sch","735",2002-04-25 10:15:00
"735.048","Marble Charter Sch","735",2002-05-23 10:15:00
"735.049","Marble Charter Sch","735",2002-08-19 10:20:00
"735.050","Marble Charter Sch","735",2002-11-20 10:05:00
"735.051","Marble Charter Sch","735",2003-02-20 11:30:00
"735.052","Marble Charter Sch","735",2003-05-22 09:45:00
"735.053","Marble Charter Sch","735",2003-08-27 08:35:00
"735.054","Marble Charter Sch","735",2003-09-18 14:20:00
"735.055","Marble Charter Sch","735",2003-10-22 10:30:00
"735.056","Marble Charter Sch","735",2003-11-21 10:10:00
"735.057","Marble Charter Sch","735",2003-12-16 12:40:00
"735.058","Marble Charter Sch","735",2004-01-28 10:20:00
"735.059","Marble Charter Sch","735",2004-02-17 10:20:00
"735.060","Marble Charter Sch","735",2004-03-30 01:00:00
"735.061","Marble Charter Sch","735",2004-04-28 10:20:00
"735.062","Marble Charter Sch","735",2004-05-22 15:35:00
"735.063","Marble Charter Sch","735",2004-06-24 14:20:00
"735.064","Roaring Fork Conservancy","735",2004-08-28 10:00:00
"735.065","Roaring Fork Conservancy","735",2004-10-13 12:10:00
"735.066","Roaring Fork Conservancy","735",2004-11-08 13:20:00
"735.067","Roaring Fork Conservancy","735",2004-12-09 13:00:00
"735.068","Roaring Fork Conservancy","735",2005-01-20 12:55:00
"735.069","Roaring Fork Conservancy","735",2005-03-07 12:53:00
"735.070","Roaring Fork Conservancy","735",2005-11-23 10:45:00
"735.071","Roaring Fork Conservancy","735",2005-10-06 13:00:00
"735.072","Roaring Fork Conservancy","735",2006-02-24 14:28:00
"735.073","Roaring Fork Conservancy","735",2006-05-23 15:45:00
"735.074","Roaring Fork Conservancy","735",2006-09-19 14:05:00
"735.075","Roaring Fork Conservancy","735",2007-01-25 13:06:00
"735.076","Roaring Fork Conservancy","735",2007-02-27 13:24:00
"735.077","Roaring Fork Conservancy","735",2007-05-24 11:05:00
"735.078","Roaring Fork Conservancy","735",2007-06-08 10:50:00
"735.079","Roaring Fork Conservancy","735",2007-09-07 13:20:00
"735.081","Roaring Fork Conservancy","735",2007-12-17 13:15:00
"735.082","Roaring Fork Conservancy","735",2008-02-15 13:15:00
"735.083","Roaring Fork Conservancy","735",2008-06-04 09:55:00
"735.084","Roaring Fork Conservancy","735",2008-09-15 14:20:00
"735.085","Roaring Fork Conservancy","735",2008-12-12 11:30:00
"735.086","Roaring Fork Conservancy","735",2009-02-02 12:45:00
"735.087","Roaring Fork Conservancy","735",2009-06-10 10:26:00
"735.088","Roaring Fork Conservancy","735",2009-09-29 13:00:00
"735.089","Roaring Fork Conservancy","735",2010-01-06 10:30:00
"735.090","Roaring Fork Conservancy","735",2010-03-04 10:30:00
"735.091","Roaring Fork Conservancy","735",2010-06-09 13:30:00
"735.092","Roaring Fork Conservancy","735",2010-09-17 12:30:00
"735.093","Roaring Fork Conservancy","735",2011-02-03 10:45:00
"735.094","Roaring Fork Conservancy","735",2010-12-17 11:15:00
"735.095","Roaring Fork Conservancy","735",2011-06-08 10:00:00
"735.096","Roaring Fork Conservancy","735",2011-09-28 10:00:00
"735.097","Roaring Fork Conservancy","735",2011-12-21 10:15:00
"735.098","Roaring Fork Conservancy","735",2012-02-03 10:20:00
"736.001","Roaring Fork Conservancy","736",1998-12-16 11:30:00
"736.002","Roaring Fork Conservancy","736",1999-01-13 10:30:00
"736.003","Roaring Fork Conservancy","736",1999-02-17 11:00:00
"736.004","Roaring Fork Conservancy","736",1999-03-09 11:00:00
"736.005","Roaring Fork Conservancy","736",1999-03-18 10:54:00
"736.006","Roaring Fork Conservancy","736",1999-04-07 11:10:00
"736.007","Roaring Fork Conservancy","736",1999-04-14 10:48:00
"736.008","Roaring Fork Conservancy","736",1999-04-21 10:30:00
"736.009","Roaring Fork Conservancy","736",1999-05-05 11:10:00
"736.010","Roaring Fork Conservancy","736",1999-05-12 10:35:00
"736.011","Roaring Fork Conservancy","736",1999-05-20 11:00:00
"736.012","Roaring Fork Conservancy","736",1999-05-26 10:37:00
"736.013","Roaring Fork Conservancy","736",1999-06-02 10:40:00
"736.014","Roaring Fork Conservancy","736",1999-06-11 11:10:00
"736.015","Marble Charter Sch","736",1999-09-07 10:31:00
"736.016","Marble Charter Sch","736",1999-09-14 10:45:00
"736.017","Marble Charter Sch","736",1999-10-14 11:30:00
"736.018","Marble Charter Sch","736",1999-10-28 10:45:00
"736.019","Marble Charter Sch","736",1999-11-18 10:09:00
"736.020","Roaring Fork Conservancy","736",2000-01-20 11:20:00
"736.021","Roaring Fork Conservancy","736",2000-02-17 13:50:00
"736.022","Roaring Fork Conservancy","736",2000-03-15 13:35:00
"736.023","Roaring Fork Conservancy","736",2000-04-13 13:15:00
"736.024","Marble Charter Sch","736",2000-05-18 11:50:00
"736.025","Roaring Fork Conservancy","736",2000-06-15 15:30:00
"736.026","Roaring Fork Conservancy","736",2000-07-12 15:30:00
"736.027","Roaring Fork Conservancy","736",2000-08-09 13:00:00
"736.028","Roaring Fork Conservancy","736",2000-09-13 13:00:00
"736.029","Roaring Fork Conservancy","736",2000-10-05 11:00:00
"736.030","Roaring Fork Conservancy","736",2000-11-01 13:00:00
"736.031","Roaring Fork Conservancy","736",2000-12-06 13:00:00
"736.032","Roaring Fork Conservancy","736",2001-01-24 13:00:00
"736.033","Roaring Fork Conservancy","736",2001-02-21 13:00:00
"736.034","Roaring Fork Conservancy","736",2001-03-21 13:00:00
"736.035","Roaring Fork Conservancy","736",2001-04-18 13:00:00
"736.036","Roaring Fork Conservancy","736",2001-05-23 13:00:00
"736.038","Roaring Fork Conservancy","736",2001-06-21 13:00:00
"736.039","Roaring Fork Conservancy","736",2001-07-18 13:00:00
"736.040","Roaring Fork Conservancy","736",2001-08-24 13:00:00
"736.041","Roaring Fork Conservancy","736",2001-09-19 13:00:00
"736.042","Roaring Fork Conservancy","736",2001-10-25 13:00:00
"736.043","Roaring Fork Conservancy","736",2001-11-14 13:00:00
"736.044","Roaring Fork Conservancy","736",2001-12-12 13:00:00
"736.045","Roaring Fork Conservancy","736",2002-01-23 13:00:00
"736.046","Roaring Fork Conservancy","736",2002-02-21 13:00:00
"736.047","Roaring Fork Conservancy","736",2002-03-20 13:00:00
"736.048","Roaring Fork Conservancy","736",2002-04-24 13:00:00
"736.049","Roaring Fork Conservancy","736",2002-05-22 13:00:00
"736.050","Roaring Fork Conservancy","736",2002-06-19 13:00:00
"736.051","Roaring Fork Conservancy","736",2002-07-17 13:00:00
"736.052","Roaring Fork Conservancy","736",2002-08-21 13:00:00
"736.053","Roaring Fork Conservancy","736",2002-09-18 13:00:00
"736.054","Roaring Fork Conservancy","736",2002-10-23 13:00:00
"736.055","Roaring Fork Conservancy","736",2002-11-20 13:00:00
"736.056","Roaring Fork Conservancy","736",2002-12-18 13:00:00
"736.057","Roaring Fork Conservancy","736",2003-01-22 13:00:00
"736.058","Roaring Fork Conservancy","736",2003-02-20 13:00:00
"736.059","Roaring Fork Conservancy","736",2003-03-19 13:00:00
"736.060","Roaring Fork Conservancy","736",2003-04-17 13:00:00
"736.061","Roaring Fork Conservancy","736",2003-05-21 13:00:00
"736.062","Roaring Fork Conservancy","736",2003-06-16 14:23:00
"736.063","Roaring Fork Conservancy","736",2003-07-15 11:46:00
"736.064","Roaring Fork Conservancy","736",2003-08-27 10:10:00
"736.065","Roaring Fork Conservancy","736",2003-09-18 15:00:00
"736.066","Roaring Fork Conservancy","736",2003-10-22 12:15:00
"736.067","Roaring Fork Conservancy","736",2003-11-21 10:55:00
"736.068","Roaring Fork Conservancy","736",2003-12-16 13:30:00
"736.069","Roaring Fork Conservancy","736",2004-01-28 11:10:00
"736.070","Roaring Fork Conservancy","736",2004-02-17 11:40:00
"736.071","Roaring Fork Conservancy","736",2004-03-30 14:15:00
"736.072","Roaring Fork Conservancy","736",2004-04-28 11:25:00
"736.073","Roaring Fork Conservancy","736",2004-05-22 16:55:00
"736.074","Roaring Fork Conservancy","736",2004-06-24 12:25:00
"736.075","Roaring Fork Conservancy","736",2004-07-19 12:45:00
"736.076","Roaring Fork Conservancy","736",2004-08-23 00:00:00
"736.077","Roaring Fork Conservancy","736",2004-09-28 00:00:00
"736.078","Roaring Fork Conservancy","736",2004-10-13 00:00:00
"736.079","Roaring Fork Conservancy","736",2005-02-25 11:15:00
"736.080","Roaring Fork Conservancy","736",2005-05-26 11:56:00
"736.081","Roaring Fork Conservancy","736",2005-11-23 11:30:00
"736.082","Roaring Fork Conservancy","736",2006-02-16 10:45:00
"736.083","Roaring Fork Conservancy","736",2006-08-04 09:10:00
"736.084","Roaring Fork Conservancy","736",2006-05-23 17:00:00
"736.085","Roaring Fork Conservancy","736",2006-12-21 10:45:00
"736.086","Roaring Fork Conservancy","736",2007-03-05 10:40:00
"736.087","Roaring Fork Conservancy","736",2007-06-08 12:15:00
"736.088","Roaring Fork Conservancy","736",2007-09-28 11:00:00
"736.089","Roaring Fork Conservancy","736",2007-12-19 11:30:00
"736.090","Roaring Fork Conservancy","736",2008-02-07 12:00:00
"736.091","Roaring Fork Conservancy","736",2008-06-04 11:25:00
"736.092","Roaring Fork Conservancy","736",2008-09-17 12:05:00
"736.093","Roaring Fork Conservancy","736",2008-12-12 12:45:00
"736.094","Roaring Fork Conservancy","736",2009-02-04 11:30:00
"736.095","Roaring Fork Conservancy","736",2009-06-10 13:43:00
"736.096","Roaring Fork Conservancy","736",2009-10-30 12:00:00
"736.097","Roaring Fork Conservancy","736",2010-01-06 12:20:00
"736.098","Roaring Fork Conservancy","736",2010-03-04 13:15:00
"736.099","Roaring Fork Conservancy","736",2010-06-18 11:00:00
"736.100","Roaring Fork Conservancy","736",2010-09-17 10:30:00
"736.101","Roaring Fork Conservancy","736",2011-02-03 12:30:00
"736.102","Roaring Fork Conservancy","736",2010-12-17 13:30:00
"736.103","Roaring Fork Conservancy","736",2011-06-08 12:15:00
"736.104","Roaring Fork Conservancy","736",2011-09-28 15:00:00
"736.105","Roaring Fork Conservancy","736",2011-12-21 12:15:00
"736.106","Roaring Fork Conservancy","736",2012-02-03 12:00:00
"77.001","Roaring Fork HS","77",1991-11-07 13:00:00
"77.002","Roaring Fork HS","77",1991-11-25 13:00:00
"77.003","Roaring Fork HS","77",1991-12-16 12:50:00
"77.004","Roaring Fork HS","77",1992-01-09 13:00:00
"77.005","Roaring Fork HS","77",1992-02-11 13:00:00
"77.006","Roaring Fork HS","77",1992-03-11 13:00:00
"77.007","Roaring Fork HS","77",1992-03-31 12:30:00
"77.008","Roaring Fork HS","77",1992-04-09 12:30:00
"77.010","Roaring Fork HS","77",1992-04-30 12:30:00
"77.011","Roaring Fork HS","77",1992-05-08 12:30:00
"77.012","Roaring Fork HS","77",1992-05-21 12:30:00
"77.013","Roaring Fork HS","77",1992-05-28 12:30:00
"77.014","Roaring Fork HS","77",1992-06-03 13:30:00
"77.015","Roaring Fork HS","77",1992-06-14 17:30:00
"77.016","Roaring Fork HS","77",1992-06-20 16:00:00
"77.017","Roaring Fork HS","77",1992-06-27 13:30:00
"77.018","Roaring Fork HS","77",1992-07-12 10:30:00
"77.019","Roaring Fork HS","77",1992-07-20 17:00:00
"77.020","Roaring Fork HS","77",1992-07-24 13:00:00
"77.021","Roaring Fork HS","77",1992-08-20 16:00:00
"77.022","Roaring Fork HS","77",1992-09-01 11:00:00
"77.023","Roaring Fork HS","77",1992-09-22 13:00:00
"77.024","Roaring Fork HS","77",1992-10-13 12:50:00
"77.025","Roaring Fork HS","77",1992-11-11 12:30:00
"77.026","Roaring Fork HS","77",1992-12-10 13:00:00
"77.027","Roaring Fork HS","77",1993-01-21 12:55:00
"77.028","Roaring Fork HS","77",1993-02-09 12:30:00
"77.029","Roaring Fork HS","77",1993-03-08 12:42:00
"77.030","Roaring Fork HS","77",1993-03-22 12:50:00
"77.031","Roaring Fork HS","77",1993-04-06 12:30:00
"77.032","Roaring Fork HS","77",1993-04-12 12:45:00
"77.033","Roaring Fork HS","77",1993-04-19 12:20:00
"77.034","Roaring Fork HS","77",1993-04-26 12:30:00
"77.035","Roaring Fork HS","77",1993-05-03 15:30:00
"77.036","Roaring Fork HS","77",1993-05-10 12:45:00
"77.037","Roaring Fork HS","77",1993-05-19 12:30:00
"77.038","Roaring Fork HS","77",1993-06-01 14:30:00
"77.039","Roaring Fork HS","77",1993-06-07 17:30:00
"77.040","Roaring Fork HS","77",1993-06-14 14:00:00
"77.041","Roaring Fork HS","77",1993-07-11 14:00:00
"77.042","Roaring Fork HS","77",1993-07-19 07:30:00
"77.043","Roaring Fork HS","77",1993-07-25 11:30:00
"77.044","Roaring Fork HS","77",1993-08-08 13:00:00
"77.045","Roaring Fork HS","77",1993-08-31 13:00:00
"77.046","Roaring Fork HS","77",1993-09-20 12:20:00
"77.047","Roaring Fork HS","77",1993-10-19 12:55:00
"77.048","Roaring Fork HS","77",1993-11-11 12:50:00
"77.049","Roaring Fork HS","77",1993-12-13 13:00:00
"77.050","Roaring Fork HS","77",1994-01-10 12:17:00
"77.051","Roaring Fork HS","77",1994-02-09 12:45:00
"77.052","Roaring Fork HS","77",1994-03-09 10:35:00
"77.053","Roaring Fork HS","77",1994-03-30 12:30:00
"77.054","Roaring Fork HS","77",1994-04-12 10:45:00
"77.055","Roaring Fork HS","77",1994-04-19 12:30:00
"77.056","Roaring Fork HS","77",1994-04-26 10:50:00
"77.057","Roaring Fork HS","77",1994-05-04 12:30:00
"77.058","Roaring Fork HS","77",1994-05-12 10:45:00
"77.059","Roaring Fork HS","77",1994-05-19 12:40:00
"77.060","Roaring Fork HS","77",1994-05-24 11:15:00
"77.061","Roaring Fork HS","77",1995-02-23 13:15:00
"77.062","Roaring Fork HS","77",1995-03-22 12:35:00
"77.063","Roaring Fork HS","77",1995-04-05 13:01:00
"77.064","Roaring Fork HS","77",1995-04-17 13:46:00
"77.065","Roaring Fork HS","77",1995-04-27 12:38:00
"77.066","Roaring Fork HS","77",1995-05-05 12:23:00
"77.067","Roaring Fork HS","77",1995-05-10 12:25:00
"77.068","Roaring Fork HS","77",1995-05-17 12:45:00
"77.069","Roaring Fork HS","77",1995-05-24 12:40:00
"77.070","Roaring Fork HS","77",1995-06-10 08:50:00
"77.071","Roaring Fork HS","77",1995-06-16 09:40:00
"77.072","Roaring Fork HS","77",1995-06-23 09:41:00
"77.073","Roaring Fork HS","77",1995-07-21 16:35:00
"77.074","Roaring Fork HS","77",1995-07-30 18:15:00
"77.075","Roaring Fork HS","77",1995-08-27 17:40:00
"77.076","Roaring Fork HS","77",1995-09-14 10:30:00
"77.077","Roaring Fork HS","77",1995-10-30 10:40:00
"77.078","Roaring Fork HS","77",1995-11-20 11:00:00
"77.079","Roaring Fork HS","77",1996-01-04 10:46:00
"77.080","Roaring Fork HS","77",1996-03-29 13:45:00
"77.081","Roaring Fork HS","77",1996-04-29 16:24:00
"77.082","Roaring Fork HS","77",1996-05-30 12:50:00
"77.083","Roaring Fork HS","77",1996-09-10 12:45:00
"77.084","Roaring Fork HS","77",1996-10-29 12:40:00
"77.085","Roaring Fork HS","77",1996-11-26 12:30:00
"77.086","Roaring Fork HS","77",1996-12-13 12:30:00
"77.087","Roaring Fork HS","77",1997-01-22 15:00:00
"77.088","Roaring Fork HS","77",1997-02-07 15:00:00
"77.089","Roaring Fork HS","77",1997-02-28 15:00:00
"77.090","Roaring Fork HS","77",1997-03-07 15:00:00
"77.091","Roaring Fork HS","77",1997-03-14 15:00:00
"77.092","Roaring Fork HS","77",1997-03-21 15:30:00
"77.093","Roaring Fork HS","77",1997-04-16 15:00:00
"77.094","Roaring Fork HS","77",1997-05-16 15:00:00
"77.095","Roaring Fork HS","77",1997-09-08 10:35:00
"77.096","Roaring Fork HS","77",1997-10-14 10:35:00
"77.097","Roaring Fork HS","77",1997-11-18 10:40:00
"77.098","Roaring Fork HS","77",1997-12-09 10:50:00
"74.001","Carbondale MS","74",1991-12-13 08:45:00
"74.002","Carbondale MS","74",1992-01-23 08:49:00
"74.003","Carbondale MS","74",1992-02-25 08:40:00
"74.004","Carbondale MS","74",1992-03-19 08:50:00
"74.005","Carbondale MS","74",1992-04-10 08:45:00
"74.006","Carbondale MS","74",1992-04-17 08:45:00
"74.007","Carbondale MS","74",1992-04-29 08:40:00
"74.008","Carbondale MS","74",1992-05-19 08:50:00
"74.009","Carbondale MS","74",1992-05-21 08:50:00
"74.010","Carbondale MS","74",1992-05-29 08:45:00
"74.011","Carbondale MS","74",1992-05-31 08:45:00
"74.012","Carbondale MS","74",1992-06-10 12:00:00
"74.013","Carbondale MS","74",1992-06-13 15:45:00
"74.014","Carbondale MS","74",1992-06-17 16:00:00
"74.015","Carbondale MS","74",1992-06-24 10:30:00
"74.016","Carbondale MS","74",1992-07-09 12:00:00
"74.017","Carbondale MS","74",1992-07-23 15:30:00
"74.018","Carbondale MS","74",1992-07-30 11:00:00
"74.019","Carbondale MS","74",1992-08-18 11:00:00
"74.020","Carbondale MS","74",1992-08-28 14:00:00
"74.021","Carbondale MS","74",1992-09-27 16:00:00
"74.022","Carbondale MS","74",1992-10-22 12:45:00
"74.023","Carbondale MS","74",1992-11-20 10:45:00
"74.024","Carbondale MS","74",1992-12-08 09:00:00
"74.025","Carbondale MS","74",1993-01-14 08:45:00
"74.026","Carbondale MS","74",1993-02-23 12:45:00
"74.027","Carbondale MS","74",1993-03-04 13:00:00
"74.028","Carbondale MS","74",1993-03-16 08:45:00
"74.029","Carbondale MS","74",1993-04-08 09:00:00
"74.030","Carbondale MS","74",1993-04-15 13:15:00
"74.031","Carbondale MS","74",1993-04-20 13:00:00
"74.032","Carbondale MS","74",1993-05-06 13:01:00
"74.033","Carbondale MS","74",1993-05-11 08:35:00
"74.034","Carbondale MS","74",1993-05-18 14:00:00
"74.035","Carbondale MS","74",1993-05-25 08:45:00
"74.036","Carbondale MS","74",1993-06-02 09:00:00
"74.037","Carbondale MS","74",1993-06-08 15:00:00
"74.038","Carbondale MS","74",1993-06-15 11:45:00
"74.039","Carbondale MS","74",1993-06-28 13:30:00
"74.040","Carbondale MS","74",1993-07-12 12:00:00
"74.041","Carbondale MS","74",1993-07-20 16:15:00
"74.042","Carbondale MS","74",1993-07-27 09:30:00
"74.043","Carbondale MS","74",1993-08-12 10:00:00
"74.044","Carbondale MS","74",1993-08-30 07:15:00
"74.045","Carbondale MS","74",1994-10-27 07:15:00
"74.046","Carbondale MS","74",1993-11-30 07:15:00
"74.047","Carbondale MS","74",1993-12-08 15:15:00
"74.048","Carbondale MS","74",1994-01-12 07:00:00
"74.049","Carbondale MS","74",1994-02-23 15:00:00
"74.050","Carbondale MS","74",1994-03-09 14:00:00
"74.051","Carbondale MS","74",1994-03-16 14:30:00
"74.052","Carbondale MS","74",1994-03-30 14:15:00
"74.056","Carbondale MS","74",1994-11-22 09:18:00
"74.057","Carbondale MS","74",1994-12-13 00:00:00
"74.058","Carbondale MS","74",1995-01-31 10:00:00
"74.059","Carbondale MS","74",1995-02-22 08:45:00
"74.060","Carbondale MS","74",1995-03-08 09:00:00
"74.061","Carbondale MS","74",1995-03-22 00:00:00
"74.062","Carbondale MS","74",1995-04-19 00:00:00
"74.063","Carbondale MS","74",2005-10-22 15:30:00
"75.001","Carbondale MS","75",1991-12-11 08:45:00
"75.002","Carbondale MS","75",1992-01-21 08:45:00
"75.003","Carbondale MS","75",1992-02-28 08:45:00
"75.004","Carbondale MS","75",1992-03-31 09:00:00
"75.005","Carbondale MS","75",1992-04-15 08:40:00
"75.006","Carbondale MS","75",1992-04-22 08:45:00
"75.007","Carbondale MS","75",1992-05-08 08:45:00
"75.008","Carbondale MS","75",1992-05-20 08:35:00
"75.009","Carbondale MS","75",1992-05-28 08:45:00
"75.010","Carbondale MS","75",1992-05-30 08:45:00
"75.011","Carbondale MS","75",1992-06-10 11:30:00
"75.012","Carbondale MS","75",1992-06-12 16:15:00
"75.013","Carbondale MS","75",1992-06-17 16:20:00
"75.014","Carbondale MS","75",1992-06-24 11:10:00
"75.015","Carbondale MS","75",1992-07-23 16:00:00
"75.016","Carbondale MS","75",1992-07-09 12:30:00
"75.017","Carbondale MS","75",1992-07-30 11:30:00
"75.018","Carbondale MS","75",1992-08-18 11:30:00
"75.019","Carbondale MS","75",1992-08-28 14:50:00
"75.020","Carbondale MS","75",1992-09-27 16:30:00
"75.021","Carbondale MS","75",1992-10-21 09:00:00
"75.022","Carbondale MS","75",1992-11-10 13:15:00
"75.023","Carbondale MS","75",1992-12-01 08:45:00
"75.024","Carbondale MS","75",1993-01-07 08:45:00
"75.025","Carbondale MS","75",1993-02-09 08:45:00
"75.026","Carbondale MS","75",1993-03-04 08:45:00
"75.027","Carbondale MS","75",1993-03-16 13:00:00
"75.028","Carbondale MS","75",1993-04-06 08:40:00
"75.029","Carbondale MS","75",1993-04-13 13:00:00
"75.030","Carbondale MS","75",1993-04-20 08:30:00
"75.031","Carbondale MS","75",1993-05-04 09:30:00
"75.032","Carbondale MS","75",1993-05-11 14:00:00
"75.033","Carbondale MS","75",1993-05-18 08:30:00
"75.034","Carbondale MS","75",1993-05-25 14:00:00
"75.035","Carbondale MS","75",1993-06-01 09:00:00
"75.036","Carbondale MS","75",1993-06-08 14:30:00
"75.037","Carbondale MS","75",1993-06-15 12:00:00
"75.038","Carbondale MS","75",1993-06-28 13:45:00
"75.039","Carbondale MS","75",1993-07-12 12:30:00
"75.040","Carbondale MS","75",1993-07-20 16:30:00
"75.041","Carbondale MS","75",1993-07-27 10:00:00
"75.042","Carbondale MS","75",1993-08-12 10:30:00
"75.043","Carbondale MS","75",1993-08-30 07:00:00
"75.044","Carbondale MS","75",1993-10-20 07:15:00
"75.045","Carbondale MS","75",1993-11-07 07:15:00
"75.046","Carbondale MS","75",1993-12-08 07:15:00
"75.047","Carbondale MS","75",1994-01-12 07:15:00
"75.048","Carbondale MS","75",1994-02-23 14:30:00
"75.049","Carbondale MS","75",1994-03-09 13:45:00
"75.050","Carbondale MS","75",1994-03-16 14:15:00
"75.051","Carbondale MS","75",1994-03-30 14:00:00
"75.055","Carbondale MS","75",1994-11-22 09:00:00
"75.056","Carbondale MS","75",1994-12-13 08:40:00
"75.057","Carbondale MS","75",1995-01-31 09:45:00
"75.058","Carbondale MS","75",1995-02-22 00:00:00
"75.059","Carbondale MS","75",1995-03-08 08:46:00
"75.060","Carbondale MS","75",1995-03-22 08:40:00
"75.061","Carbondale MS","75",1995-04-19 08:35:00
"75.062","Carbondale MS","75",2001-01-24 11:15:00
"75.063","Carbondale MS","75",2001-02-22 11:20:00
"75.064","Carbondale MS","75",2001-03-28 14:55:00
"75.065","Carbondale MS","75",2001-04-17 12:10:00
"75.066","Carbondale MS","75",2001-05-28 00:00:00
"75.068","Carbondale MS","75",2001-07-12 14:20:00
"75.069","Carbondale MS","75",2001-08-29 16:00:00
"75.070","Carbondale MS","75",2001-09-27 15:55:00
"75.071","Carbondale MS","75",2001-11-01 14:30:00
"75.072","Carbondale MS","75",2001-11-19 00:00:00
"75.073","Carbondale MS","75",2001-12-13 16:15:00
"75.074","Carbondale MS","75",2002-01-24 16:00:00
"75.075","Carbondale MS","75",2002-02-27 00:00:00
"75.076","Carbondale MS","75",2002-03-27 16:00:00
"75.077","Carbondale MS","75",2002-04-24 14:30:00
"75.079","Carbondale MS","75",2002-06-03 14:52:00
"75.080","Carbondale MS","75",2002-07-18 09:20:00
"75.081","Carbondale MS","75",2002-08-21 16:00:00
"75.082","Carbondale MS","75",2002-09-29 10:30:00
"75.083","Carbondale MS","75",2002-10-21 10:15:00
"75.084","Carbondale MS","75",2002-11-21 10:25:00
"75.085","Carbondale MS","75",2002-12-19 10:30:00
"75.086","Carbondale MS","75",2003-01-22 10:17:00
"75.087","Carbondale MS","75",2003-02-25 10:30:00
"75.088","Carbondale MS","75",2003-05-22 08:40:00
"75.089","Carbondale MS","75",2003-06-16 13:05:00
"75.090","Carbondale MS","75",2003-07-15 13:22:00
"75.091","Carbondale MS","75",2003-08-29 07:30:00
"75.092","Carbondale MS","75",2003-09-23 14:25:00
"75.093","Carbondale MS","75",2003-10-21 14:25:00
"75.095","Carbondale MS","75",2003-12-18 02:45:00
"75.096","Carbondale MS","75",2004-01-22 12:25:00
"75.097","Carbondale MS","75",2004-02-23 12:20:00
"75.098","Carbondale MS","75",2004-03-19 09:53:00
"75.099","Carbondale MS","75",2004-04-28 12:17:00
"75.102","Carbondale MS","75",2004-07-19 12:00:00
"75.103","Carbondale MS","75",2004-08-23 13:45:00
"75.104","Carbondale MS","75",2004-08-24 12:30:00
"75.105","Carbondale MS","75",2004-09-30 12:20:00
